id,student_id,genre,vocabulary_and_language_complexity,sentence_structure,themes_and_content,overall,question_text,question_difficulty,question_type_id,question_type,correct_answer,answer_by_student,exam_hour,attention_level,student_age,student_grade,time_bound,correctness_ratio_by_student,comparison_result
141,16,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,16,8,10,5,in_time_bound,0.438461538,1
154,17,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,16,8,10,5,in_time_bound,0.608264463,1
138,19,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,A,16,8,10,5,in_time_bound,0.318181818,0
157,20,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,D,16,8,9,4,in_time_bound,0.498896247,0
153,22,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,16,8,9,4,in_time_bound,0.604774536,1
139,25,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,16,8,10,5,in_time_bound,0.573426573,1
131,34,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,D,3,8,10,5,in_time_bound,0.598802395,0
132,35,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,3,8,10,5,in_time_bound,0.26,1
130,36,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,3,8,10,5,in_time_bound,0.35,1
133,37,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,3,8,10,5,in_time_bound,0.46,1
135,38,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,A,3,8,10,5,in_time_bound,0.28,0
136,39,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,3,8,10,5,in_time_bound,0.383333333,1
137,40,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,3,8,10,5,in_time_bound,0.4,1
134,44,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,C,3,8,7,3,in_time_bound,0.609756098,0
144,53,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,16,8,10,5,in_time_bound,0.317460317,1
145,54,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,C,16,8,10,5,in_time_bound,0.333333333,0
146,55,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,16,8,10,5,in_time_bound,0.504132231,1
147,56,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,16,8,10,5,in_time_bound,0.342592593,1
149,57,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,A,16,8,10,5,in_time_bound,0.222222222,0
150,58,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,14,2,10,5,in_time_bound,0.66,1
152,59,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,14,2,9,4,in_time_bound,0.588235294,1
156,60,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,16,8,9,4,in_time_bound,0.48,1
129,61,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,3,8,10,5,in_time_bound,0.475,1
142,62,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,16,8,10,5,in_time_bound,0.619047619,1
143,63,5,Moderate,Moderate,Moderate,Moderate,Which of the following best describes how the poet treats the bluebird in stanza 1?,3,1,2,B,B,16,8,10,5,in_time_bound,0.26984127,1
183,1,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,B,14,2,10,5,in_time_bound,0.549883991,1
192,1,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,A,16,8,9,4,in_time_bound,0.549883991,0
172,1,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,D,16,8,8,3,in_time_bound,0.549883991,0
187,7,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,A,16,8,9,4,in_time_bound,0.349206349,0
180,11,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,B,16,8,10,5,in_time_bound,0.552763819,1
191,12,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,C,16,8,9,4,in_time_bound,0.557291667,0
190,15,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,B,16,8,9,4,in_time_bound,0.571658615,1
173,16,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,C,16,8,10,5,in_time_bound,0.438461538,0
186,17,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,B,16,8,10,5,in_time_bound,0.608264463,1
170,19,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,A,16,8,10,5,in_time_bound,0.318181818,0
189,20,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,D,16,8,9,4,in_time_bound,0.498896247,0
185,22,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,B,16,8,9,4,in_time_bound,0.604774536,1
171,25,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,A,16,8,10,5,in_time_bound,0.573426573,0
163,34,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,C,3,8,10,5,in_time_bound,0.598802395,0
164,35,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,C,3,8,10,5,in_time_bound,0.26,0
162,36,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,D,3,8,10,5,in_time_bound,0.35,0
165,37,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,C,3,8,10,5,in_time_bound,0.46,0
167,38,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,A,3,8,10,5,in_time_bound,0.28,0
168,39,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,C,3,8,10,5,in_time_bound,0.383333333,0
169,40,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,B,3,8,10,5,in_time_bound,0.4,1
166,44,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,D,3,8,7,3,in_time_bound,0.609756098,0
176,53,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,C,16,8,10,5,in_time_bound,0.317460317,0
177,54,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,A,16,8,10,5,in_time_bound,0.333333333,0
178,55,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,A,16,8,10,5,in_time_bound,0.504132231,0
179,56,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,B,16,8,10,5,in_time_bound,0.342592593,1
181,57,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,C,16,8,10,5,in_time_bound,0.222222222,0
182,58,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,B,14,2,10,5,in_time_bound,0.66,1
184,59,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,C,14,2,9,4,in_time_bound,0.588235294,0
188,60,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,B,16,8,9,4,in_time_bound,0.48,1
161,61,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,D,3,8,10,5,in_time_bound,0.475,0
174,62,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,C,16,8,10,5,in_time_bound,0.619047619,0
175,63,5,Moderate,Moderate,Moderate,Moderate,The poet says that the whores and the bartenders / and the grocery clerks do not know about the bluebird. What does this suggest about the poet?,4,1,2,B,B,16,8,10,5,in_time_bound,0.26984127,1
215,1,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,B,14,2,10,5,in_time_bound,0.549883991,1
224,1,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,B,16,8,9,4,in_time_bound,0.549883991,1
204,1,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,D,16,8,8,3,in_time_bound,0.549883991,0
219,7,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,B,16,8,9,4,in_time_bound,0.349206349,1
212,11,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,C,16,8,10,5,in_time_bound,0.552763819,0
223,12,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,B,16,8,9,4,in_time_bound,0.557291667,1
222,15,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,D,16,8,9,4,in_time_bound,0.571658615,0
205,16,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,D,16,8,10,5,in_time_bound,0.438461538,0
218,17,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,B,16,8,10,5,in_time_bound,0.608264463,1
202,19,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,A,16,8,10,5,in_time_bound,0.318181818,0
221,20,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,D,16,8,9,4,in_time_bound,0.498896247,0
217,22,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,B,16,8,9,4,in_time_bound,0.604774536,1
203,25,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,B,16,8,10,5,in_time_bound,0.573426573,1
195,34,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,A,3,8,10,5,in_time_bound,0.598802395,0
196,35,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,A,3,8,10,5,in_time_bound,0.26,0
194,36,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,D,3,8,10,5,in_time_bound,0.35,0
197,37,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,B,3,8,10,5,in_time_bound,0.46,1
199,38,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,A,3,8,10,5,in_time_bound,0.28,0
200,39,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,C,3,8,10,5,in_time_bound,0.383333333,0
201,40,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,B,3,8,10,5,in_time_bound,0.4,1
198,44,5,Moderate,Moderate,Moderate,Moderate,What is the author worried will happen if the bluebird gets out?,3,1,2,B,D,3,8,7,3,in_time_bound,0.609756098,0
