Source,PassageName,QuestionId,Grade,Complexity
worksheet,lost treasure,10,5,4
worksheet,lost treasure,1,6,1
worksheet,lost treasure,2,6,1
worksheet,lost treasure,3,6,2
worksheet,lost treasure,4,6,2
worksheet,lost treasure,5,6,3
worksheet,lost treasure,6,6,2
worksheet,lost treasure,7,6,2
worksheet,lost treasure,8,6,2
worksheet,lost treasure,9,6,2
worksheet,lost treasure,10,6,3
worksheet,magic city,1,3,2
worksheet,magic city,2,3,3
worksheet,magic city,3,3,4
worksheet,magic city,4,3,2
worksheet,magic city,5,3,3
worksheet,magic city,6,3,4
worksheet,magic city,7,3,4
worksheet,magic city,8,3,5
worksheet,magic city,9,3,5
worksheet,magic city,10,3,4
worksheet,magic city,11,3,3
worksheet,magic city,12,3,4
worksheet,magic city,13,3,5
worksheet,magic city,14,3,4
worksheet,magic city,1,4,2
worksheet,magic city,2,4,3
worksheet,magic city,3,4,3
worksheet,magic city,4,4,2
worksheet,magic city,5,4,3
worksheet,magic city,6,4,3
worksheet,magic city,7,4,4
worksheet,magic city,8,4,4
worksheet,magic city,9,4,4
worksheet,magic city,10,4,3
worksheet,magic city,11,4,3
worksheet,magic city,12,4,3
worksheet,magic city,13,4,4
worksheet,magic city,14,4,3
worksheet,magic city,1,5,2
worksheet,magic city,2,5,2
worksheet,magic city,3,5,3
worksheet,magic city,4,5,2
worksheet,magic city,5,5,2
worksheet,magic city,6,5,3
worksheet,magic city,7,5,3
worksheet,magic city,8,5,4
worksheet,magic city,9,5,3
worksheet,magic city,10,5,3
worksheet,magic city,11,5,2
worksheet,magic city,12,5,3
worksheet,magic city,13,5,4
worksheet,magic city,14,5,3
worksheet,magic city,1,6,1
worksheet,magic city,2,6,1
worksheet,magic city,3,6,2
worksheet,magic city,4,6,1
worksheet,magic city,5,6,2
worksheet,magic city,6,6,2
worksheet,magic city,7,6,3
worksheet,magic city,8,6,3
worksheet,magic city,9,6,3
worksheet,magic city,10,6,2
worksheet,magic city,11,6,2
worksheet,magic city,12,6,2
worksheet,magic city,13,6,3
worksheet,magic city,14,6,2
worksheet,marathon,1,3,5
worksheet,marathon,2,3,4
worksheet,marathon,3,3,5
worksheet,marathon,4,3,5
worksheet,marathon,5,3,4
worksheet,marathon,6,3,4
worksheet,marathon,7,3,5
worksheet,marathon,8,3,4
worksheet,marathon,9,3,5
worksheet,marathon,10,3,5
worksheet,marathon,11,3,5
worksheet,marathon,1,4,4
worksheet,marathon,2,4,4
worksheet,marathon,3,4,4
worksheet,marathon,4,4,5
worksheet,marathon,5,4,3
worksheet,marathon,6,4,4
worksheet,marathon,7,4,4
worksheet,marathon,8,4,4
worksheet,marathon,9,4,4
worksheet,marathon,10,4,4
worksheet,marathon,11,4,5
worksheet,marathon,1,5,3
worksheet,marathon,2,5,3
worksheet,marathon,3,5,3
worksheet,marathon,4,5,4
worksheet,marathon,5,5,2
worksheet,marathon,6,5,3
worksheet,marathon,7,5,4
worksheet,marathon,8,5,3
worksheet,marathon,9,5,3
worksheet,marathon,10,5,3
worksheet,marathon,11,5,4
worksheet,marathon,1,6,3
worksheet,marathon,2,6,2
worksheet,marathon,3,6,2
worksheet,marathon,4,6,3
worksheet,marathon,5,6,2
worksheet,marathon,6,6,3
worksheet,marathon,7,6,3
worksheet,marathon,8,6,2
worksheet,marathon,9,6,3
worksheet,marathon,10,6,3
worksheet,marathon,11,6,3
worksheet,matilda,1,3,3
worksheet,matilda,2,3,3
worksheet,matilda,3,3,4
worksheet,matilda,4,3,3
worksheet,matilda,5,3,3
worksheet,matilda,6,3,3
worksheet,matilda,7,3,4
worksheet,matilda,8,3,5
worksheet,matilda,9,3,4
worksheet,matilda,10,3,4
worksheet,matilda,11,3,5
worksheet,matilda,12,3,3
worksheet,matilda,13,3,3
worksheet,matilda,14,3,2
worksheet,matilda,15,3,4
worksheet,matilda,16,3,4
worksheet,matilda,17,3,4
worksheet,matilda,18,3,4
worksheet,matilda,1,4,2
worksheet,matilda,2,4,3
worksheet,matilda,3,4,3
worksheet,matilda,4,4,3
worksheet,matilda,5,4,3
worksheet,matilda,6,4,3
worksheet,matilda,7,4,4
worksheet,matilda,8,4,4
worksheet,matilda,9,4,4
worksheet,matilda,10,4,3
worksheet,matilda,11,4,4
worksheet,matilda,12,4,3
worksheet,matilda,13,4,3
worksheet,matilda,14,4,2
worksheet,matilda,15,4,3
worksheet,matilda,16,4,3
worksheet,matilda,17,4,3
worksheet,matilda,18,4,4
worksheet,matilda,1,5,2
worksheet,matilda,2,5,2
worksheet,matilda,3,5,3
worksheet,matilda,4,5,2
worksheet,matilda,5,5,3
worksheet,matilda,6,5,2
worksheet,matilda,7,5,3
worksheet,matilda,8,5,4
worksheet,matilda,9,5,3
worksheet,matilda,10,5,3
worksheet,matilda,11,5,4
worksheet,matilda,12,5,3
worksheet,matilda,13,5,2
worksheet,matilda,14,5,2
worksheet,matilda,15,5,3
worksheet,matilda,16,5,3
worksheet,matilda,17,5,3
worksheet,matilda,18,5,3
worksheet,matilda,1,6,2
worksheet,matilda,2,6,2
worksheet,matilda,3,6,3
worksheet,matilda,4,6,2
worksheet,matilda,5,6,2
worksheet,matilda,6,6,2
worksheet,matilda,7,6,3
worksheet,matilda,8,6,4
worksheet,matilda,9,6,3
worksheet,matilda,10,6,3
worksheet,matilda,11,6,3
worksheet,matilda,12,6,2
worksheet,matilda,13,6,2
worksheet,matilda,14,6,1
worksheet,matilda,15,6,2
worksheet,matilda,16,6,2
worksheet,matilda,17,6,2
worksheet,matilda,18,6,3
worksheet,meg,1,3,2
worksheet,meg,2,3,4
worksheet,meg,3,3,3
worksheet,meg,4,3,5
worksheet,meg,5,3,3
worksheet,meg,6,3,4
worksheet,meg,7,3,3
worksheet,meg,8,3,3
worksheet,meg,9,3,5
worksheet,meg,10,3,4
worksheet,meg,11,3,3
worksheet,meg,12,3,5
worksheet,meg,13,3,5
worksheet,meg,14,3,5
worksheet,meg,15,3,5
worksheet,meg,16,3,5
worksheet,meg,17,3,5
worksheet,meg,18,3,4
worksheet,meg,19,3,3
worksheet,meg,20,3,5
worksheet,meg,21,3,4
worksheet,meg,22,3,4
worksheet,meg,23,3,5
worksheet,meg,24,3,5
worksheet,meg,25,3,5
worksheet,meg,26,3,5
worksheet,meg,27,3,5
worksheet,meg,28,3,4
worksheet,meg,29,3,5
worksheet,meg,30,3,5
worksheet,meg,1,4,2
worksheet,meg,2,4,3
worksheet,meg,3,4,3
worksheet,meg,4,4,4
worksheet,meg,5,4,3
worksheet,meg,6,4,4
worksheet,meg,7,4,3
worksheet,meg,8,4,3
worksheet,meg,9,4,4
worksheet,meg,10,4,3
worksheet,meg,11,4,3
worksheet,meg,12,4,4
worksheet,meg,13,4,4
worksheet,meg,14,4,4
worksheet,meg,15,4,4
worksheet,meg,16,4,5
worksheet,meg,17,4,5
worksheet,meg,18,4,3
worksheet,meg,19,4,2
worksheet,meg,20,4,4
worksheet,meg,21,4,3
worksheet,meg,22,4,3
worksheet,meg,23,4,4
worksheet,meg,24,4,4
worksheet,meg,25,4,5
worksheet,meg,26,4,4
worksheet,meg,27,4,5
worksheet,meg,28,4,4
worksheet,meg,29,4,4
worksheet,meg,30,4,5
worksheet,meg,1,5,1
worksheet,meg,2,5,2
worksheet,meg,3,5,2
worksheet,meg,4,5,4
worksheet,meg,5,5,2
worksheet,meg,6,5,3
worksheet,meg,7,5,2
worksheet,meg,8,5,2
worksheet,meg,9,5,4
worksheet,meg,10,5,3
worksheet,meg,11,5,2
worksheet,meg,12,5,3
worksheet,meg,13,5,4
worksheet,meg,14,5,3
worksheet,meg,15,5,4
worksheet,meg,16,5,4
worksheet,meg,17,5,4
worksheet,meg,18,5,3
worksheet,meg,19,5,2
worksheet,meg,20,5,4
worksheet,meg,21,5,3
worksheet,meg,22,5,3
worksheet,meg,23,5,4
worksheet,meg,24,5,4
worksheet,meg,25,5,4
worksheet,meg,26,5,4
worksheet,meg,27,5,4
worksheet,meg,28,5,3
worksheet,meg,29,5,4
worksheet,meg,30,5,4
worksheet,meg,1,6,1
worksheet,meg,2,6,2
worksheet,meg,3,6,2
worksheet,meg,4,6,3
worksheet,meg,5,6,2
worksheet,meg,6,6,3
worksheet,meg,7,6,2
worksheet,meg,8,6,2
worksheet,meg,9,6,3
worksheet,meg,10,6,2
worksheet,meg,11,6,1
worksheet,meg,12,6,3
worksheet,meg,13,6,3
worksheet,meg,14,6,3
worksheet,meg,15,6,3
worksheet,meg,16,6,4
worksheet,meg,17,6,4
worksheet,meg,18,6,2
worksheet,meg,19,6,1
worksheet,meg,20,6,3
worksheet,meg,21,6,2
worksheet,meg,22,6,2
worksheet,meg,23,6,3
worksheet,meg,24,6,3
worksheet,meg,25,6,3
worksheet,meg,26,6,3
worksheet,meg,27,6,4
worksheet,meg,28,6,3
worksheet,meg,29,6,3
worksheet,meg,30,6,3
worksheet,no enemies,1,3,1
worksheet,no enemies,2,3,4
worksheet,no enemies,3,3,5
worksheet,no enemies,4,3,4
worksheet,no enemies,5,3,2
worksheet,no enemies,6,3,5
worksheet,no enemies,7,3,5
worksheet,no enemies,8,3,5
worksheet,no enemies,9,3,5
worksheet,no enemies,10,3,4
worksheet,no enemies,1,4,1
worksheet,no enemies,2,4,3
worksheet,no enemies,3,4,4
worksheet,no enemies,4,4,3
worksheet,no enemies,5,4,2
worksheet,no enemies,6,4,4
worksheet,no enemies,7,4,5
worksheet,no enemies,8,4,4
worksheet,no enemies,9,4,4
worksheet,no enemies,10,4,4
worksheet,no enemies,1,5,1
worksheet,no enemies,2,5,3
worksheet,no enemies,3,5,4
worksheet,no enemies,4,5,3
worksheet,no enemies,5,5,2
worksheet,no enemies,6,5,4
worksheet,no enemies,7,5,4
worksheet,no enemies,8,5,4
worksheet,no enemies,9,5,3
worksheet,no enemies,10,5,3
worksheet,no enemies,1,6,1
worksheet,no enemies,2,6,2
worksheet,no enemies,3,6,3
worksheet,no enemies,4,6,2
worksheet,no enemies,5,6,1
worksheet,no enemies,6,6,3
worksheet,no enemies,7,6,3
worksheet,no enemies,8,6,3
worksheet,no enemies,9,6,3
worksheet,no enemies,10,6,2
worksheet,nothing gold,1,3,5
worksheet,nothing gold,2,3,2
worksheet,nothing gold,3,3,5
worksheet,nothing gold,4,3,4
worksheet,nothing gold,5,3,5
worksheet,nothing gold,6,3,5
worksheet,nothing gold,7,3,5
worksheet,nothing gold,8,3,3
worksheet,nothing gold,9,3,5
worksheet,nothing gold,10,3,5
worksheet,nothing gold,11,3,5
worksheet,nothing gold,12,3,2
worksheet,nothing gold,13,3,2
worksheet,nothing gold,14,3,3
worksheet,nothing gold,15,3,2
worksheet,nothing gold,1,4,4
worksheet,nothing gold,2,4,2
worksheet,nothing gold,3,4,4
worksheet,nothing gold,4,4,3
worksheet,nothing gold,5,4,4
worksheet,nothing gold,6,4,4
worksheet,nothing gold,7,4,4
worksheet,nothing gold,8,4,3
worksheet,nothing gold,9,4,4
worksheet,nothing gold,10,4,4
worksheet,nothing gold,11,4,4
worksheet,nothing gold,12,4,2
worksheet,nothing gold,13,4,2
worksheet,nothing gold,14,4,2
worksheet,nothing gold,15,4,2
worksheet,nothing gold,1,5,3
worksheet,nothing gold,2,5,2
worksheet,nothing gold,3,5,3
worksheet,nothing gold,4,5,3
worksheet,nothing gold,5,5,4
worksheet,nothing gold,6,5,3
worksheet,nothing gold,7,5,4
worksheet,nothing gold,8,5,2
worksheet,nothing gold,9,5,4
worksheet,nothing gold,10,5,4
worksheet,nothing gold,11,5,3
worksheet,nothing gold,12,5,1
worksheet,nothing gold,13,5,2
worksheet,nothing gold,14,5,2
worksheet,nothing gold,15,5,1
worksheet,nothing gold,1,6,3
worksheet,nothing gold,2,6,1
worksheet,nothing gold,3,6,3
worksheet,nothing gold,4,6,2
worksheet,nothing gold,5,6,3
worksheet,nothing gold,6,6,3
worksheet,nothing gold,7,6,4
worksheet,nothing gold,8,6,2
worksheet,nothing gold,9,6,3
worksheet,nothing gold,10,6,3
worksheet,nothing gold,11,6,3
worksheet,nothing gold,12,6,1
worksheet,nothing gold,13,6,1
worksheet,nothing gold,14,6,1
worksheet,nothing gold,15,6,1
worksheet,NOTRE DAME,1,3,5
worksheet,NOTRE DAME,2,3,5
worksheet,NOTRE DAME,3,3,3
worksheet,NOTRE DAME,4,3,5
worksheet,NOTRE DAME,5,3,5
worksheet,NOTRE DAME,6,3,5
worksheet,NOTRE DAME,7,3,4
worksheet,NOTRE DAME,8,3,5
worksheet,NOTRE DAME,9,3,5
worksheet,NOTRE DAME,10,3,5
worksheet,NOTRE DAME,11,3,5
worksheet,NOTRE DAME,12,3,5
worksheet,NOTRE DAME,13,3,4
worksheet,NOTRE DAME,14,3,5
worksheet,NOTRE DAME,15,3,5
worksheet,NOTRE DAME,16,3,5
worksheet,NOTRE DAME,17,3,5
worksheet,NOTRE DAME,18,3,5
worksheet,NOTRE DAME,19,3,4
worksheet,NOTRE DAME,20,3,5
worksheet,NOTRE DAME,21,3,5
worksheet,NOTRE DAME,22,3,5
worksheet,NOTRE DAME,23,3,5
worksheet,NOTRE DAME,24,3,5
worksheet,NOTRE DAME,25,3,5
worksheet,NOTRE DAME,1,4,4
worksheet,NOTRE DAME,2,4,5
worksheet,NOTRE DAME,3,4,3
worksheet,NOTRE DAME,4,4,5
worksheet,NOTRE DAME,5,4,5
worksheet,NOTRE DAME,6,4,5
worksheet,NOTRE DAME,7,4,4
worksheet,NOTRE DAME,8,4,5
worksheet,NOTRE DAME,9,4,5
worksheet,NOTRE DAME,10,4,5
worksheet,NOTRE DAME,11,4,5
worksheet,NOTRE DAME,12,4,5
worksheet,NOTRE DAME,13,4,4
worksheet,NOTRE DAME,14,4,5
worksheet,NOTRE DAME,15,4,5
worksheet,NOTRE DAME,16,4,5
worksheet,NOTRE DAME,17,4,4
worksheet,NOTRE DAME,18,4,5
worksheet,NOTRE DAME,19,4,4
worksheet,NOTRE DAME,20,4,5
worksheet,NOTRE DAME,21,4,5
worksheet,NOTRE DAME,22,4,5
worksheet,NOTRE DAME,23,4,5
worksheet,NOTRE DAME,24,4,5
worksheet,NOTRE DAME,25,4,5
worksheet,NOTRE DAME,1,5,4
worksheet,NOTRE DAME,2,5,4
worksheet,NOTRE DAME,3,5,2
worksheet,NOTRE DAME,4,5,4
worksheet,NOTRE DAME,5,5,4
worksheet,NOTRE DAME,6,5,4
worksheet,NOTRE DAME,7,5,3
worksheet,NOTRE DAME,8,5,5
worksheet,NOTRE DAME,9,5,5
worksheet,NOTRE DAME,10,5,5
worksheet,NOTRE DAME,11,5,5
worksheet,NOTRE DAME,12,5,5
worksheet,NOTRE DAME,13,5,3
worksheet,NOTRE DAME,14,5,5
worksheet,NOTRE DAME,15,5,5
worksheet,NOTRE DAME,16,5,5
worksheet,NOTRE DAME,17,5,4
worksheet,NOTRE DAME,18,5,4
worksheet,NOTRE DAME,19,5,3
worksheet,NOTRE DAME,20,5,4
worksheet,NOTRE DAME,21,5,4
worksheet,NOTRE DAME,22,5,5
worksheet,NOTRE DAME,23,5,5
worksheet,NOTRE DAME,24,5,4
worksheet,NOTRE DAME,25,5,5
worksheet,NOTRE DAME,1,6,3
worksheet,NOTRE DAME,2,6,3
worksheet,NOTRE DAME,3,6,2
worksheet,NOTRE DAME,4,6,4
worksheet,NOTRE DAME,5,6,4
worksheet,NOTRE DAME,6,6,3
worksheet,NOTRE DAME,7,6,3
worksheet,NOTRE DAME,8,6,4
worksheet,NOTRE DAME,9,6,4
worksheet,NOTRE DAME,10,6,4
worksheet,NOTRE DAME,11,6,4
worksheet,NOTRE DAME,12,6,4
worksheet,NOTRE DAME,13,6,2
worksheet,NOTRE DAME,14,6,3
worksheet,NOTRE DAME,15,6,4
worksheet,NOTRE DAME,16,6,4
worksheet,NOTRE DAME,17,6,3
worksheet,NOTRE DAME,18,6,3
worksheet,NOTRE DAME,19,6,3
worksheet,NOTRE DAME,20,6,3
worksheet,NOTRE DAME,21,6,3
worksheet,NOTRE DAME,22,6,4
worksheet,NOTRE DAME,23,6,4
worksheet,NOTRE DAME,24,6,4
worksheet,NOTRE DAME,25,6,4
worksheet,oliver twist -master,1,3,3
worksheet,oliver twist -master,2,3,4
worksheet,oliver twist -master,3,3,4
worksheet,oliver twist -master,4,3,3
worksheet,oliver twist -master,5,3,4
worksheet,oliver twist -master,6,3,5
worksheet,oliver twist -master,7,3,4
worksheet,oliver twist -master,8,3,4
worksheet,oliver twist -master,1,4,2
worksheet,oliver twist -master,2,4,3
worksheet,oliver twist -master,3,4,3
worksheet,oliver twist -master,4,4,3
worksheet,oliver twist -master,5,4,3
worksheet,oliver twist -master,6,4,4
worksheet,oliver twist -master,7,4,4
worksheet,oliver twist -master,8,4,3
worksheet,oliver twist -master,1,5,2
worksheet,oliver twist -master,2,5,3
worksheet,oliver twist -master,3,5,3
worksheet,oliver twist -master,4,5,2
worksheet,oliver twist -master,5,5,2
worksheet,oliver twist -master,6,5,3
worksheet,oliver twist -master,7,5,3
worksheet,oliver twist -master,8,5,3
worksheet,oliver twist -master,1,6,1
worksheet,oliver twist -master,2,6,2
worksheet,oliver twist -master,3,6,3
worksheet,oliver twist -master,4,6,2
worksheet,oliver twist -master,5,6,2
worksheet,oliver twist -master,6,6,2
worksheet,oliver twist -master,7,6,2
worksheet,oliver twist -master,8,6,2
worksheet,oliver twist -room,1,3,2
worksheet,oliver twist -room,2,3,3
worksheet,oliver twist -room,4,3,3
worksheet,oliver twist -room,5,3,3
worksheet,oliver twist -room,6,3,3
worksheet,oliver twist -room,7,3,3
worksheet,oliver twist -room,8,3,4
worksheet,oliver twist -room,9,3,4
worksheet,oliver twist -room,10,3,4
worksheet,oliver twist -room,11,3,4
worksheet,oliver twist -room,12,3,5
worksheet,oliver twist -room,13,3,4
worksheet,oliver twist -room,1,4,2
worksheet,oliver twist -room,2,4,2
worksheet,oliver twist -room,4,4,3
worksheet,oliver twist -room,5,4,3
worksheet,oliver twist -room,6,4,3
worksheet,oliver twist -room,7,4,3
worksheet,oliver twist -room,8,4,4
worksheet,oliver twist -room,9,4,4
worksheet,oliver twist -room,10,4,4
worksheet,oliver twist -room,11,4,4
worksheet,oliver twist -room,12,4,5
worksheet,oliver twist -room,13,4,4
worksheet,oliver twist -room,1,5,1
worksheet,oliver twist -room,2,5,2
worksheet,oliver twist -room,4,5,2
worksheet,oliver twist -room,5,5,3
worksheet,oliver twist -room,6,5,3
worksheet,oliver twist -room,7,5,3
worksheet,oliver twist -room,8,5,3
worksheet,oliver twist -room,9,5,3
worksheet,oliver twist -room,10,5,3
worksheet,oliver twist -room,11,5,4
worksheet,oliver twist -room,12,5,4
worksheet,oliver twist -room,13,5,3
worksheet,oliver twist -room,1,6,1
worksheet,oliver twist -room,2,6,2
worksheet,oliver twist -room,4,6,2
worksheet,oliver twist -room,5,6,3
worksheet,oliver twist -room,6,6,3
worksheet,oliver twist -room,7,6,2
worksheet,oliver twist -room,8,6,3
worksheet,oliver twist -room,9,6,3
worksheet,oliver twist -room,10,6,3
worksheet,oliver twist -room,11,6,3
worksheet,oliver twist -room,12,6,4
worksheet,oliver twist -room,13,6,3
worksheet,patagonia,1,3,2
worksheet,patagonia,2,3,5
worksheet,patagonia,3,3,4
worksheet,patagonia,4,3,3
worksheet,patagonia,5,3,5
worksheet,patagonia,6,3,5
worksheet,patagonia,7,3,3
worksheet,patagonia,8,3,5
worksheet,patagonia,9,3,4
worksheet,patagonia,10,3,5
worksheet,patagonia,11,3,4
worksheet,patagonia,12,3,4
worksheet,patagonia,13,3,4
worksheet,patagonia,14,3,5
worksheet,patagonia,15,3,4
worksheet,patagonia,16,3,5
worksheet,patagonia,17,3,4
worksheet,patagonia,18,3,5
worksheet,patagonia,19,3,5
worksheet,patagonia,1,4,2
worksheet,patagonia,2,4,4
worksheet,patagonia,3,4,3
worksheet,patagonia,4,4,3
worksheet,patagonia,5,4,4
worksheet,patagonia,6,4,4
worksheet,patagonia,7,4,3
worksheet,patagonia,8,4,5
worksheet,patagonia,9,4,3
worksheet,patagonia,10,4,4
worksheet,patagonia,11,4,4
worksheet,patagonia,12,4,3
worksheet,patagonia,13,4,3
worksheet,patagonia,14,4,4
worksheet,patagonia,15,4,3
worksheet,patagonia,16,4,4
worksheet,patagonia,17,4,3
worksheet,patagonia,18,4,4
worksheet,patagonia,19,4,5
worksheet,patagonia,1,5,1
worksheet,patagonia,2,5,4
worksheet,patagonia,3,5,3
worksheet,patagonia,4,5,3
worksheet,patagonia,5,5,4
worksheet,patagonia,6,5,4
worksheet,patagonia,7,5,2
worksheet,patagonia,8,5,4
worksheet,patagonia,9,5,3
worksheet,patagonia,10,5,4
worksheet,patagonia,11,5,3
worksheet,patagonia,12,5,3
worksheet,patagonia,13,5,3
worksheet,patagonia,14,5,4
worksheet,patagonia,15,5,3
worksheet,patagonia,16,5,4
worksheet,patagonia,17,5,3
worksheet,patagonia,18,5,4
worksheet,patagonia,19,5,4
worksheet,patagonia,1,6,1
worksheet,patagonia,2,6,4
worksheet,patagonia,3,6,3
worksheet,patagonia,4,6,3
worksheet,patagonia,5,6,3
worksheet,patagonia,6,6,3
worksheet,patagonia,7,6,2
worksheet,patagonia,8,6,4
worksheet,patagonia,9,6,3
worksheet,patagonia,10,6,3
worksheet,patagonia,11,6,3
worksheet,patagonia,12,6,3
worksheet,patagonia,13,6,3
worksheet,patagonia,14,6,4
worksheet,patagonia,15,6,3
worksheet,patagonia,16,6,3
worksheet,patagonia,17,6,3
worksheet,patagonia,18,6,3
worksheet,patagonia,19,6,4
worksheet,peter,1,3,4
worksheet,peter,2,3,4
worksheet,peter,3,3,5
worksheet,peter,4,3,2
worksheet,peter,5,3,5
worksheet,peter,6,3,5
worksheet,peter,7,3,5
worksheet,peter,8,3,2
worksheet,peter,9,3,4
worksheet,peter,10,3,4
worksheet,peter,11,3,5
worksheet,peter,12,3,5
worksheet,peter,13,3,4
worksheet,peter,14,3,5
worksheet,peter,15,3,4
worksheet,peter,16,3,4
worksheet,peter,17,3,5
worksheet,peter,18,3,4
worksheet,peter,1,4,3
worksheet,peter,2,4,3
worksheet,peter,3,4,4
worksheet,peter,4,4,2
worksheet,peter,5,4,4
worksheet,peter,6,4,4
worksheet,peter,7,4,4
worksheet,peter,8,4,2
worksheet,peter,9,4,3
worksheet,peter,10,4,4
worksheet,peter,11,4,4
worksheet,peter,12,4,4
worksheet,peter,13,4,3
worksheet,peter,14,4,4
worksheet,peter,15,4,3
worksheet,peter,16,4,3
worksheet,peter,17,4,4
worksheet,peter,18,4,4
worksheet,peter,1,5,2
worksheet,peter,2,5,3
worksheet,peter,3,5,4
worksheet,peter,4,5,2
worksheet,peter,5,5,3
worksheet,peter,6,5,3
worksheet,peter,7,5,4
worksheet,peter,8,5,1
worksheet,peter,9,5,3
worksheet,peter,10,5,3
worksheet,peter,11,5,4
worksheet,peter,12,5,4
worksheet,peter,13,5,3
worksheet,peter,14,5,3
worksheet,peter,15,5,3
worksheet,peter,16,5,3
worksheet,peter,17,5,3
worksheet,peter,18,5,3
worksheet,peter,1,6,2
worksheet,peter,2,6,2
worksheet,peter,3,6,3
worksheet,peter,4,6,1
worksheet,peter,5,6,3
worksheet,peter,6,6,3
worksheet,peter,7,6,3
worksheet,peter,8,6,1
worksheet,peter,9,6,2
worksheet,peter,10,6,3
worksheet,peter,11,6,3
worksheet,peter,12,6,3
worksheet,peter,13,6,2
worksheet,peter,14,6,3
worksheet,peter,15,6,2
worksheet,peter,16,6,2
worksheet,peter,17,6,3
worksheet,peter,18,6,3
worksheet,rebecca,1,3,3
worksheet,rebecca,2,3,4
worksheet,rebecca,3,3,2
worksheet,rebecca,4,3,4
worksheet,rebecca,5,3,5
worksheet,rebecca,6,3,5
worksheet,rebecca,7,3,5
worksheet,rebecca,8,3,3
worksheet,rebecca,9,3,4
worksheet,rebecca,10,3,4
worksheet,rebecca,11,3,4
worksheet,rebecca,12,3,5
worksheet,rebecca,1,4,3
worksheet,rebecca,2,4,3
worksheet,rebecca,3,4,2
worksheet,rebecca,4,4,3
worksheet,rebecca,5,4,4
worksheet,rebecca,6,4,4
worksheet,rebecca,7,4,4
worksheet,rebecca,8,4,3
worksheet,rebecca,9,4,3
worksheet,rebecca,10,4,3
worksheet,rebecca,11,4,3
worksheet,rebecca,12,4,4
worksheet,rebecca,1,5,2
worksheet,rebecca,2,5,3
worksheet,rebecca,3,5,1
worksheet,rebecca,4,5,3
worksheet,rebecca,5,5,4
worksheet,rebecca,6,5,4
worksheet,rebecca,7,5,3
worksheet,rebecca,8,5,2
worksheet,rebecca,9,5,3
worksheet,rebecca,10,5,3
worksheet,rebecca,11,5,3
worksheet,rebecca,12,5,3
worksheet,rebecca,1,6,2
worksheet,rebecca,2,6,2
worksheet,rebecca,3,6,1
worksheet,rebecca,4,6,2
worksheet,rebecca,5,6,3
worksheet,rebecca,6,6,3
worksheet,rebecca,7,6,3
worksheet,rebecca,8,6,2
worksheet,rebecca,9,6,2
worksheet,rebecca,10,6,2
worksheet,rebecca,11,6,2
worksheet,rebecca,12,6,3
worksheet,sea fever,1,3,4
worksheet,sea fever,2,3,4
worksheet,sea fever,3,3,3
worksheet,sea fever,4,3,5
worksheet,sea fever,5,3,5
worksheet,sea fever,6,3,4
worksheet,sea fever,7,3,5
worksheet,sea fever,8,3,4
worksheet,sea fever,9,3,5
worksheet,sea fever,10,3,5
worksheet,sea fever,11,3,5
worksheet,sea fever,12,3,3
worksheet,sea fever,1,4,3
worksheet,sea fever,2,4,3
worksheet,sea fever,3,4,2
worksheet,sea fever,4,4,4
worksheet,sea fever,5,4,4
worksheet,sea fever,6,4,3
worksheet,sea fever,7,4,4
worksheet,sea fever,8,4,3
worksheet,sea fever,9,4,4
worksheet,sea fever,10,4,4
worksheet,sea fever,11,4,4
worksheet,sea fever,12,4,2
worksheet,sea fever,1,5,3
worksheet,sea fever,2,5,3
worksheet,sea fever,3,5,2
worksheet,sea fever,4,5,3
worksheet,sea fever,5,5,3
worksheet,sea fever,6,5,2
worksheet,sea fever,7,5,3
worksheet,sea fever,8,5,3
worksheet,sea fever,9,5,3
worksheet,sea fever,10,5,3
worksheet,sea fever,11,5,3
worksheet,sea fever,12,5,2
worksheet,sea fever,1,6,2
worksheet,sea fever,2,6,2
worksheet,sea fever,3,6,1
worksheet,sea fever,4,6,3
worksheet,sea fever,5,6,2
worksheet,sea fever,6,6,1
worksheet,sea fever,7,6,2
worksheet,sea fever,8,6,2
worksheet,sea fever,9,6,2
worksheet,sea fever,10,6,3
worksheet,sea fever,11,6,2
worksheet,sea fever,12,6,1
worksheet,secret garden,1,3,3
worksheet,secret garden,2,3,2
worksheet,secret garden,3,3,3
worksheet,secret garden,4,3,4
worksheet,secret garden,5,3,3
worksheet,secret garden,6,3,4
worksheet,secret garden,7,3,4
worksheet,secret garden,8,3,3
worksheet,secret garden,9,3,5
worksheet,secret garden,10,3,5
worksheet,secret garden,11,3,5
worksheet,secret garden,12,3,4
worksheet,secret garden,13,3,4
worksheet,secret garden,14,3,5
worksheet,secret garden,15,3,2
worksheet,secret garden,1,4,2
worksheet,secret garden,2,4,2
worksheet,secret garden,3,4,3
worksheet,secret garden,4,4,4
worksheet,secret garden,5,4,3
worksheet,secret garden,6,4,3
worksheet,secret garden,7,4,4
worksheet,secret garden,8,4,3
worksheet,secret garden,9,4,5
worksheet,secret garden,10,4,4
worksheet,secret garden,11,4,4
worksheet,secret garden,12,4,3
worksheet,secret garden,13,4,3
worksheet,secret garden,14,4,4
worksheet,secret garden,15,4,2
worksheet,secret garden,1,5,2
worksheet,secret garden,2,5,1
worksheet,secret garden,3,5,2
worksheet,secret garden,4,5,3
worksheet,secret garden,5,5,2
worksheet,secret garden,6,5,3
