Id,StudentId,Source,PassageName,QuestionId,Answer,CorrectAnswer,AnswerByStudent,ExamDateTime,ExamDate,Age,Grade
10451,3,worksheet,this is going to hurt,4,Response,C,C,2021-05-04 00:00:00,2021-05-04 00:00:00,10,5
10452,11,worksheet,this is going to hurt,4,Response,C,C,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10453,18,worksheet,this is going to hurt,4,Response,C,A,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10454,19,worksheet,this is going to hurt,4,Response,C,A,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10455,5,worksheet,this is going to hurt,5,Formed is when you judge someone and their character Settled is when you trust someone,B,B,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10456,12,worksheet,this is going to hurt,5,Formed is when you judge someone and their character Settled is when you trust someone,B,B,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10457,23,worksheet,this is going to hurt,5,Formed is when you judge someone and their character Settled is when you trust someone,B,,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10458,2,worksheet,this is going to hurt,5,Formed is when you judge someone and their character Settled is when you trust someone,B,,2021-08-10 00:00:00,2021-08-10 00:00:00,9,4
10459,8,worksheet,this is going to hurt,5,Formed is when you judge someone and their character Settled is when you trust someone,B,B,2021-08-10 00:00:00,2021-08-10 00:00:00,9,4
10460,1,worksheet,this is going to hurt,5,Formed is when you judge someone and their character Settled is when you trust someone,B,C,2021-05-03 00:00:00,2021-05-03 00:00:00,8,3
10461,3,worksheet,this is going to hurt,5,Formed is when you judge someone and their character Settled is when you trust someone,B,B,2021-05-04 00:00:00,2021-05-04 00:00:00,10,5
10462,11,worksheet,this is going to hurt,5,Formed is when you judge someone and their character Settled is when you trust someone,B,C,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10463,18,worksheet,this is going to hurt,5,Formed is when you judge someone and their character Settled is when you trust someone,B,,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10464,19,worksheet,this is going to hurt,5,Formed is when you judge someone and their character Settled is when you trust someone,B,B,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10465,5,worksheet,this is going to hurt,6,"Call them a friend C A, B, C",A,A,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10466,12,worksheet,this is going to hurt,6,"Call them a friend C A, B, C",A,D,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10467,23,worksheet,this is going to hurt,6,"Call them a friend C A, B, C",A,A,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10468,2,worksheet,this is going to hurt,6,"Call them a friend C A, B, C",A,A,2021-08-10 00:00:00,2021-08-10 00:00:00,9,4
10469,8,worksheet,this is going to hurt,6,"Call them a friend C A, B, C",A,B,2021-08-10 00:00:00,2021-08-10 00:00:00,9,4
10470,1,worksheet,this is going to hurt,6,"Call them a friend C A, B, C",A,B,2021-05-03 00:00:00,2021-05-03 00:00:00,8,3
10471,3,worksheet,this is going to hurt,6,"Call them a friend C A, B, C",A,B,2021-05-04 00:00:00,2021-05-04 00:00:00,10,5
10472,11,worksheet,this is going to hurt,6,"Call them a friend C A, B, C",A,A,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10473,18,worksheet,this is going to hurt,6,"Call them a friend C A, B, C",A,A,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10474,19,worksheet,this is going to hurt,6,"Call them a friend C A, B, C",A,A,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10475,5,worksheet,this is going to hurt,7,Most of them,C,B,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10476,12,worksheet,this is going to hurt,7,Most of them,C,C,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10477,23,worksheet,this is going to hurt,7,Most of them,C,A,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10478,2,worksheet,this is going to hurt,7,Most of them,C,C,2021-08-10 00:00:00,2021-08-10 00:00:00,9,4
10479,8,worksheet,this is going to hurt,7,Most of them,C,C,2021-08-10 00:00:00,2021-08-10 00:00:00,9,4
10480,1,worksheet,this is going to hurt,7,Most of them,C,B,2021-05-03 00:00:00,2021-05-03 00:00:00,8,3
10481,3,worksheet,this is going to hurt,7,Most of them,C,B,2021-05-04 00:00:00,2021-05-04 00:00:00,10,5
10482,11,worksheet,this is going to hurt,7,Most of them,C,C,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10483,18,worksheet,this is going to hurt,7,Most of them,C,C,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10484,19,worksheet,this is going to hurt,7,Most of them,C,C,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10485,5,worksheet,this is going to hurt,8,Their fault because they did not regard you as a friend,D,D,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10486,12,worksheet,this is going to hurt,8,Their fault because they did not regard you as a friend,D,D,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10487,23,worksheet,this is going to hurt,8,Their fault because they did not regard you as a friend,D,C,2021-08-09 00:00:00,2021-08-09 00:00:00,9,4
10488,2,worksheet,this is going to hurt,8,Their fault because they did not regard you as a friend,D,D,2021-08-10 00:00:00,2021-08-10 00:00:00,9,4
10489,8,worksheet,this is going to hurt,8,Their fault because they did not regard you as a friend,D,D,2021-08-10 00:00:00,2021-08-10 00:00:00,9,4
10490,1,worksheet,this is going to hurt,8,Their fault because they did not regard you as a friend,D,D,2021-05-03 00:00:00,2021-05-03 00:00:00,8,3
10491,3,worksheet,this is going to hurt,8,Their fault because they did not regard you as a friend,D,D,2021-05-04 00:00:00,2021-05-04 00:00:00,10,5
10492,11,worksheet,this is going to hurt,8,Their fault because they did not regard you as a friend,D,D,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10493,18,worksheet,this is going to hurt,8,Their fault because they did not regard you as a friend,D,D,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10494,19,worksheet,this is going to hurt,8,Their fault because they did not regard you as a friend,D,D,2021-05-03 00:00:00,2021-05-03 00:00:00,10,5
10495,3,worksheet,THOSE WINTER,1,. friends,A,C,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10496,18,worksheet,THOSE WINTER,1,. friends,A,A,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10497,16,worksheet,THOSE WINTER,1,. friends,A,A,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10498,25,worksheet,THOSE WINTER,1,. friends,A,D,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10499,27,worksheet,THOSE WINTER,1,. friends,A,D,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10500,15,worksheet,THOSE WINTER,1,. friends,A,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10501,17,worksheet,THOSE WINTER,1,. friends,A,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10502,20,worksheet,THOSE WINTER,1,. friends,A,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10503,23,worksheet,THOSE WINTER,1,. friends,A,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10504,43,worksheet,THOSE WINTER,1,. friends,A,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10505,3,worksheet,THOSE WINTER,2,. Jane hid behind the curtain when he arrived.,C,D,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10506,18,worksheet,THOSE WINTER,2,. Jane hid behind the curtain when he arrived.,C,A,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10507,16,worksheet,THOSE WINTER,2,. Jane hid behind the curtain when he arrived.,C,A,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10508,25,worksheet,THOSE WINTER,2,. Jane hid behind the curtain when he arrived.,C,C,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10509,27,worksheet,THOSE WINTER,2,. Jane hid behind the curtain when he arrived.,C,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10510,15,worksheet,THOSE WINTER,2,. Jane hid behind the curtain when he arrived.,C,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10511,17,worksheet,THOSE WINTER,2,. Jane hid behind the curtain when he arrived.,C,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10512,20,worksheet,THOSE WINTER,2,. Jane hid behind the curtain when he arrived.,C,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10513,23,worksheet,THOSE WINTER,2,. Jane hid behind the curtain when he arrived.,C,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10514,43,worksheet,THOSE WINTER,2,. Jane hid behind the curtain when he arrived.,C,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10515,3,worksheet,THOSE WINTER,3,". Jane left her hiding place, fearful of John dragging her out.",C,D,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10516,18,worksheet,THOSE WINTER,3,". Jane left her hiding place, fearful of John dragging her out.",C,C,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10517,16,worksheet,THOSE WINTER,3,". Jane left her hiding place, fearful of John dragging her out.",C,D,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10518,25,worksheet,THOSE WINTER,3,". Jane left her hiding place, fearful of John dragging her out.",C,C,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10519,27,worksheet,THOSE WINTER,3,". Jane left her hiding place, fearful of John dragging her out.",C,D,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10520,15,worksheet,THOSE WINTER,3,". Jane left her hiding place, fearful of John dragging her out.",C,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10521,17,worksheet,THOSE WINTER,3,". Jane left her hiding place, fearful of John dragging her out.",C,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10522,20,worksheet,THOSE WINTER,3,". Jane left her hiding place, fearful of John dragging her out.",C,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10523,23,worksheet,THOSE WINTER,3,". Jane left her hiding place, fearful of John dragging her out.",C,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10524,43,worksheet,THOSE WINTER,3,". Jane left her hiding place, fearful of John dragging her out.",C,D,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10525,3,worksheet,THOSE WINTER,4,. She is combative despite her diffidence.,C,D,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10526,18,worksheet,THOSE WINTER,4,. She is combative despite her diffidence.,C,C,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10527,16,worksheet,THOSE WINTER,4,. She is combative despite her diffidence.,C,A,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10528,25,worksheet,THOSE WINTER,4,. She is combative despite her diffidence.,C,A,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10529,27,worksheet,THOSE WINTER,4,. She is combative despite her diffidence.,C,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10530,15,worksheet,THOSE WINTER,4,. She is combative despite her diffidence.,C,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10531,17,worksheet,THOSE WINTER,4,. She is combative despite her diffidence.,C,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10532,20,worksheet,THOSE WINTER,4,. She is combative despite her diffidence.,C,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10533,23,worksheet,THOSE WINTER,4,. She is combative despite her diffidence.,C,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10534,43,worksheet,THOSE WINTER,4,. She is combative despite her diffidence.,C,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10535,3,worksheet,THOSE WINTER,5,. She is exaggerating.,A,C,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10536,18,worksheet,THOSE WINTER,5,. She is exaggerating.,A,B,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10537,16,worksheet,THOSE WINTER,5,. She is exaggerating.,A,A,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10538,25,worksheet,THOSE WINTER,5,. She is exaggerating.,A,A,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10539,27,worksheet,THOSE WINTER,5,. She is exaggerating.,A,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10540,15,worksheet,THOSE WINTER,5,. She is exaggerating.,A,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10541,17,worksheet,THOSE WINTER,5,. She is exaggerating.,A,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10542,20,worksheet,THOSE WINTER,5,. She is exaggerating.,A,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10543,23,worksheet,THOSE WINTER,5,. She is exaggerating.,A,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10544,43,worksheet,THOSE WINTER,5,. She is exaggerating.,A,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10545,3,worksheet,THOSE WINTER,6,. The servants and Mrs. Reed were unaware of the harassment.,B,B,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10546,18,worksheet,THOSE WINTER,6,. The servants and Mrs. Reed were unaware of the harassment.,B,A,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10547,16,worksheet,THOSE WINTER,6,. The servants and Mrs. Reed were unaware of the harassment.,B,A,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10548,25,worksheet,THOSE WINTER,6,. The servants and Mrs. Reed were unaware of the harassment.,B,A,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10549,27,worksheet,THOSE WINTER,6,. The servants and Mrs. Reed were unaware of the harassment.,B,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10550,15,worksheet,THOSE WINTER,6,. The servants and Mrs. Reed were unaware of the harassment.,B,D,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10551,17,worksheet,THOSE WINTER,6,. The servants and Mrs. Reed were unaware of the harassment.,B,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10552,20,worksheet,THOSE WINTER,6,. The servants and Mrs. Reed were unaware of the harassment.,B,D,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10553,23,worksheet,THOSE WINTER,6,. The servants and Mrs. Reed were unaware of the harassment.,B,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10554,43,worksheet,THOSE WINTER,6,. The servants and Mrs. Reed were unaware of the harassment.,B,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10555,3,worksheet,THOSE WINTER,7,. an armchair,A,A,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10556,18,worksheet,THOSE WINTER,7,. an armchair,A,C,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10557,16,worksheet,THOSE WINTER,7,. an armchair,A,D,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10558,25,worksheet,THOSE WINTER,7,. an armchair,A,B,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10559,27,worksheet,THOSE WINTER,7,. an armchair,A,D,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10560,15,worksheet,THOSE WINTER,7,. an armchair,A,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10561,17,worksheet,THOSE WINTER,7,. an armchair,A,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10562,20,worksheet,THOSE WINTER,7,. an armchair,A,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10563,23,worksheet,THOSE WINTER,7,. an armchair,A,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10564,43,worksheet,THOSE WINTER,7,. an armchair,A,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10565,3,worksheet,THOSE WINTER,8,. Jane had an unpleasant expression on her face.,C,C,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10566,18,worksheet,THOSE WINTER,8,. Jane had an unpleasant expression on her face.,C,C,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10567,16,worksheet,THOSE WINTER,8,. Jane had an unpleasant expression on her face.,C,C,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10568,25,worksheet,THOSE WINTER,8,. Jane had an unpleasant expression on her face.,C,D,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10569,27,worksheet,THOSE WINTER,8,. Jane had an unpleasant expression on her face.,C,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10570,15,worksheet,THOSE WINTER,8,. Jane had an unpleasant expression on her face.,C,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10571,17,worksheet,THOSE WINTER,8,. Jane had an unpleasant expression on her face.,C,D,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10572,20,worksheet,THOSE WINTER,8,. Jane had an unpleasant expression on her face.,C,D,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10573,23,worksheet,THOSE WINTER,8,. Jane had an unpleasant expression on her face.,C,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10574,43,worksheet,THOSE WINTER,8,. Jane had an unpleasant expression on her face.,C,,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10575,3,worksheet,THOSE WINTER,9,. She is unobservant.,B,C,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10576,18,worksheet,THOSE WINTER,9,. She is unobservant.,B,B,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10577,16,worksheet,THOSE WINTER,9,. She is unobservant.,B,B,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10578,25,worksheet,THOSE WINTER,9,. She is unobservant.,B,D,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10579,27,worksheet,THOSE WINTER,9,. She is unobservant.,B,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10580,15,worksheet,THOSE WINTER,9,. She is unobservant.,B,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10581,17,worksheet,THOSE WINTER,9,. She is unobservant.,B,D,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10582,20,worksheet,THOSE WINTER,9,. She is unobservant.,B,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10583,23,worksheet,THOSE WINTER,9,. She is unobservant.,B,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10584,43,worksheet,THOSE WINTER,9,. She is unobservant.,B,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10585,3,worksheet,THOSE WINTER,10,. Jane is not related to them.,B,A,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10586,18,worksheet,THOSE WINTER,10,. Jane is not related to them.,B,B,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10587,16,worksheet,THOSE WINTER,10,. Jane is not related to them.,B,C,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10588,25,worksheet,THOSE WINTER,10,. Jane is not related to them.,B,B,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10589,27,worksheet,THOSE WINTER,10,. Jane is not related to them.,B,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10590,15,worksheet,THOSE WINTER,10,. Jane is not related to them.,B,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10591,17,worksheet,THOSE WINTER,10,. Jane is not related to them.,B,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10592,20,worksheet,THOSE WINTER,10,. Jane is not related to them.,B,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10593,23,worksheet,THOSE WINTER,10,. Jane is not related to them.,B,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10594,43,worksheet,THOSE WINTER,10,. Jane is not related to them.,B,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10595,3,worksheet,THOSE WINTER,11,. door,D,A,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10596,18,worksheet,THOSE WINTER,11,. door,D,D,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10597,16,worksheet,THOSE WINTER,11,. door,D,D,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10598,25,worksheet,THOSE WINTER,11,. door,D,C,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10599,27,worksheet,THOSE WINTER,11,. door,D,D,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10600,15,worksheet,THOSE WINTER,11,. door,D,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10601,17,worksheet,THOSE WINTER,11,. door,D,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10602,20,worksheet,THOSE WINTER,11,. door,D,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10603,23,worksheet,THOSE WINTER,11,. door,D,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10604,43,worksheet,THOSE WINTER,11,. door,D,,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10605,3,worksheet,THOSE WINTER,12,. a parallel between Nero and Caligula,B,C,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10606,18,worksheet,THOSE WINTER,12,. a parallel between Nero and Caligula,B,B,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10607,16,worksheet,THOSE WINTER,12,. a parallel between Nero and Caligula,B,B,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10608,25,worksheet,THOSE WINTER,12,. a parallel between Nero and Caligula,B,B,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10609,27,worksheet,THOSE WINTER,12,. a parallel between Nero and Caligula,B,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10610,15,worksheet,THOSE WINTER,12,. a parallel between Nero and Caligula,B,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10611,17,worksheet,THOSE WINTER,12,. a parallel between Nero and Caligula,B,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10612,20,worksheet,THOSE WINTER,12,. a parallel between Nero and Caligula,B,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10613,23,worksheet,THOSE WINTER,12,. a parallel between Nero and Caligula,B,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10614,43,worksheet,THOSE WINTER,12,. a parallel between Nero and Caligula,B,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10615,3,worksheet,THOSE WINTER,13,. The blood distracted John.,A,A,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10616,18,worksheet,THOSE WINTER,13,. The blood distracted John.,A,A,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10617,16,worksheet,THOSE WINTER,13,. The blood distracted John.,A,D,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10618,25,worksheet,THOSE WINTER,13,. The blood distracted John.,A,A,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10619,27,worksheet,THOSE WINTER,13,. The blood distracted John.,A,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10620,15,worksheet,THOSE WINTER,13,. The blood distracted John.,A,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10621,17,worksheet,THOSE WINTER,13,. The blood distracted John.,A,D,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10622,20,worksheet,THOSE WINTER,13,. The blood distracted John.,A,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10623,23,worksheet,THOSE WINTER,13,. The blood distracted John.,A,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10624,43,worksheet,THOSE WINTER,13,. The blood distracted John.,A,,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10625,3,worksheet,THOSE WINTER,14,. Mrs. Reed comforted John.,C,D,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10626,18,worksheet,THOSE WINTER,14,. Mrs. Reed comforted John.,C,C,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10627,16,worksheet,THOSE WINTER,14,. Mrs. Reed comforted John.,C,C,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10628,25,worksheet,THOSE WINTER,14,. Mrs. Reed comforted John.,C,C,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10629,27,worksheet,THOSE WINTER,14,. Mrs. Reed comforted John.,C,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10630,15,worksheet,THOSE WINTER,14,. Mrs. Reed comforted John.,C,D,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10631,17,worksheet,THOSE WINTER,14,. Mrs. Reed comforted John.,C,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10632,20,worksheet,THOSE WINTER,14,. Mrs. Reed comforted John.,C,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10633,23,worksheet,THOSE WINTER,14,. Mrs. Reed comforted John.,C,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10634,43,worksheet,THOSE WINTER,14,. Mrs. Reed comforted John.,C,B,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10635,3,worksheet,THOSE WINTER,15,. He was throwing up.,D,D,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10636,18,worksheet,THOSE WINTER,15,. He was throwing up.,D,A,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10637,16,worksheet,THOSE WINTER,15,. He was throwing up.,D,C,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10638,25,worksheet,THOSE WINTER,15,. He was throwing up.,D,D,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10639,27,worksheet,THOSE WINTER,15,. He was throwing up.,D,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10640,15,worksheet,THOSE WINTER,15,. He was throwing up.,D,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10641,17,worksheet,THOSE WINTER,15,. He was throwing up.,D,D,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10642,20,worksheet,THOSE WINTER,15,. He was throwing up.,D,D,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10643,23,worksheet,THOSE WINTER,15,. He was throwing up.,D,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10644,43,worksheet,THOSE WINTER,15,. He was throwing up.,D,,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10645,3,worksheet,THOSE WINTER,16,. She lives in the house as if it is her own home.,A,C,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
10646,18,worksheet,THOSE WINTER,16,. She lives in the house as if it is her own home.,A,C,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10647,16,worksheet,THOSE WINTER,16,. She lives in the house as if it is her own home.,A,A,2021-06-12 00:00:00,2021-06-12 00:00:00,10,5
10648,25,worksheet,THOSE WINTER,16,. She lives in the house as if it is her own home.,A,A,2021-06-08 00:00:00,2021-06-08 00:00:00,10,5
10649,27,worksheet,THOSE WINTER,16,. She lives in the house as if it is her own home.,A,B,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10650,15,worksheet,THOSE WINTER,16,. She lives in the house as if it is her own home.,A,A,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10651,17,worksheet,THOSE WINTER,16,. She lives in the house as if it is her own home.,A,C,2022-08-22 00:00:00,2022-08-22 00:00:00,10,5
10652,20,worksheet,THOSE WINTER,16,. She lives in the house as if it is her own home.,A,A,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10653,23,worksheet,THOSE WINTER,16,. She lives in the house as if it is her own home.,A,C,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10654,43,worksheet,THOSE WINTER,16,. She lives in the house as if it is her own home.,A,,2022-08-23 00:00:00,2022-08-23 00:00:00,10,5
10655,3,worksheet,THOSE WINTER,17,. strong,A,A,2021-06-10 00:00:00,2021-06-10 00:00:00,10,5
